City,Date,Avg_AQI
Hyderabad,2017-02-17T00:00:00.000+0000,193
Hyderabad,2017-02-18T00:00:00.000+0000,179
Hyderabad,2017-02-19T00:00:00.000+0000,141
Hyderabad,2017-02-20T00:00:00.000+0000,160
Hyderabad,2017-02-21T00:00:00.000+0000,128
Hyderabad,2017-02-22T00:00:00.000+0000,161
Hyderabad,2017-02-23T00:00:00.000+0000,164
Hyderabad,2017-02-24T00:00:00.000+0000,183
Hyderabad,2017-02-25T00:00:00.000+0000,165
Hyderabad,2017-02-26T00:00:00.000+0000,165
Hyderabad,2017-02-27T00:00:00.000+0000,179
Hyderabad,2017-02-28T00:00:00.000+0000,197
Hyderabad,2017-03-01T00:00:00.000+0000,166
Hyderabad,2017-03-02T00:00:00.000+0000,147
Hyderabad,2017-03-03T00:00:00.000+0000,142
Hyderabad,2017-03-04T00:00:00.000+0000,116
Hyderabad,2017-03-05T00:00:00.000+0000,102
Hyderabad,2017-03-06T00:00:00.000+0000,106
Hyderabad,2017-03-07T00:00:00.000+0000,109
Hyderabad,2017-03-08T00:00:00.000+0000,124
Hyderabad,2017-03-09T00:00:00.000+0000,181
Hyderabad,2017-03-10T00:00:00.000+0000,113
Hyderabad,2017-03-11T00:00:00.000+0000,108
Hyderabad,2017-03-12T00:00:00.000+0000,117
Hyderabad,2017-03-13T00:00:00.000+0000,143
Hyderabad,2017-03-14T00:00:00.000+0000,161
Hyderabad,2017-03-15T00:00:00.000+0000,95
Hyderabad,2017-03-16T00:00:00.000+0000,76
Hyderabad,2017-03-17T00:00:00.000+0000,97
Hyderabad,2017-03-18T00:00:00.000+0000,146
Hyderabad,2017-03-19T00:00:00.000+0000,167
Hyderabad,2017-03-20T00:00:00.000+0000,144
Hyderabad,2017-03-21T00:00:00.000+0000,145
Hyderabad,2017-03-22T00:00:00.000+0000,171
Hyderabad,2017-03-23T00:00:00.000+0000,175
Hyderabad,2017-03-24T00:00:00.000+0000,148
Hyderabad,2017-03-25T00:00:00.000+0000,137
Hyderabad,2017-03-26T00:00:00.000+0000,140
Hyderabad,2017-03-27T00:00:00.000+0000,164
Hyderabad,2017-03-28T00:00:00.000+0000,154
Hyderabad,2017-03-29T00:00:00.000+0000,127
Hyderabad,2017-03-30T00:00:00.000+0000,114
Hyderabad,2017-03-31T00:00:00.000+0000,150
Hyderabad,2017-04-01T00:00:00.000+0000,136
Hyderabad,2017-04-02T00:00:00.000+0000,123
Hyderabad,2017-04-03T00:00:00.000+0000,132
Hyderabad,2017-04-04T00:00:00.000+0000,123
Hyderabad,2017-04-05T00:00:00.000+0000,103
Hyderabad,2017-04-06T00:00:00.000+0000,92
Hyderabad,2017-04-07T00:00:00.000+0000,136
Hyderabad,2017-04-08T00:00:00.000+0000,128
Hyderabad,2017-04-09T00:00:00.000+0000,175
Hyderabad,2017-04-10T00:00:00.000+0000,164
Hyderabad,2017-04-11T00:00:00.000+0000,192
Hyderabad,2017-04-12T00:00:00.000+0000,199
Hyderabad,2017-04-13T00:00:00.000+0000,173
Hyderabad,2017-04-14T00:00:00.000+0000,165
Hyderabad,2017-04-15T00:00:00.000+0000,152
Hyderabad,2017-04-16T00:00:00.000+0000,148
Hyderabad,2017-04-17T00:00:00.000+0000,173
Hyderabad,2017-04-18T00:00:00.000+0000,191
Hyderabad,2017-04-19T00:00:00.000+0000,166
Hyderabad,2017-04-20T00:00:00.000+0000,131
Hyderabad,2017-04-21T00:00:00.000+0000,136
Hyderabad,2017-04-22T00:00:00.000+0000,143
Hyderabad,2017-04-23T00:00:00.000+0000,156
Hyderabad,2017-04-24T00:00:00.000+0000,162
Hyderabad,2017-04-25T00:00:00.000+0000,156
Hyderabad,2017-04-26T00:00:00.000+0000,151
Hyderabad,2017-04-27T00:00:00.000+0000,171
Hyderabad,2017-04-28T00:00:00.000+0000,142
Hyderabad,2017-04-29T00:00:00.000+0000,127
Hyderabad,2017-04-30T00:00:00.000+0000,99
Hyderabad,2017-05-01T00:00:00.000+0000,99
Hyderabad,2017-05-02T00:00:00.000+0000,110
Hyderabad,2017-05-03T00:00:00.000+0000,118
Hyderabad,2017-05-04T00:00:00.000+0000,130
Hyderabad,2017-05-05T00:00:00.000+0000,138
Hyderabad,2017-05-06T00:00:00.000+0000,122
Hyderabad,2017-05-08T00:00:00.000+0000,131
Hyderabad,2017-05-09T00:00:00.000+0000,109
Hyderabad,2017-05-10T00:00:00.000+0000,165
Hyderabad,2017-05-11T00:00:00.000+0000,123
Hyderabad,2017-05-12T00:00:00.000+0000,86
Hyderabad,2017-05-13T00:00:00.000+0000,84
Hyderabad,2017-05-14T00:00:00.000+0000,107
Hyderabad,2017-05-15T00:00:00.000+0000,85
Hyderabad,2017-05-16T00:00:00.000+0000,98
Hyderabad,2017-05-17T00:00:00.000+0000,102
Hyderabad,2017-05-18T00:00:00.000+0000,118
Hyderabad,2017-05-19T00:00:00.000+0000,148
Hyderabad,2017-05-20T00:00:00.000+0000,126
Hyderabad,2017-05-21T00:00:00.000+0000,131
Hyderabad,2017-05-22T00:00:00.000+0000,115
Hyderabad,2017-05-23T00:00:00.000+0000,130
Hyderabad,2017-05-24T00:00:00.000+0000,156
Hyderabad,2017-05-25T00:00:00.000+0000,127
Hyderabad,2017-05-26T00:00:00.000+0000,119
Hyderabad,2017-05-27T00:00:00.000+0000,103
Hyderabad,2017-05-28T00:00:00.000+0000,93
Hyderabad,2017-05-29T00:00:00.000+0000,76
Hyderabad,2017-05-30T00:00:00.000+0000,82
Hyderabad,2017-05-31T00:00:00.000+0000,80
Hyderabad,2017-06-01T00:00:00.000+0000,79
Hyderabad,2017-06-02T00:00:00.000+0000,109
Hyderabad,2017-06-03T00:00:00.000+0000,103
Hyderabad,2017-06-04T00:00:00.000+0000,84
Hyderabad,2017-06-05T00:00:00.000+0000,106
Hyderabad,2017-06-06T00:00:00.000+0000,97
Hyderabad,2017-06-07T00:00:00.000+0000,74
Hyderabad,2017-06-08T00:00:00.000+0000,67
Hyderabad,2017-06-09T00:00:00.000+0000,69
Hyderabad,2017-06-10T00:00:00.000+0000,68
Hyderabad,2017-06-11T00:00:00.000+0000,61
Hyderabad,2017-06-12T00:00:00.000+0000,50
Hyderabad,2017-06-13T00:00:00.000+0000,63
Hyderabad,2017-06-14T00:00:00.000+0000,84
Hyderabad,2017-06-15T00:00:00.000+0000,75
Hyderabad,2017-06-16T00:00:00.000+0000,72
Hyderabad,2017-06-17T00:00:00.000+0000,94
Hyderabad,2017-06-18T00:00:00.000+0000,86
Hyderabad,2017-06-19T00:00:00.000+0000,82
Hyderabad,2017-06-20T00:00:00.000+0000,83
Hyderabad,2017-06-21T00:00:00.000+0000,70
Hyderabad,2017-06-22T00:00:00.000+0000,59
Hyderabad,2017-06-23T00:00:00.000+0000,67
Hyderabad,2017-06-24T00:00:00.000+0000,63
Hyderabad,2017-06-25T00:00:00.000+0000,60
Hyderabad,2017-06-26T00:00:00.000+0000,63
Hyderabad,2017-06-27T00:00:00.000+0000,53
Hyderabad,2017-06-28T00:00:00.000+0000,60
Hyderabad,2017-06-29T00:00:00.000+0000,62
Hyderabad,2017-06-30T00:00:00.000+0000,61
Hyderabad,2017-07-01T00:00:00.000+0000,63
Hyderabad,2017-07-02T00:00:00.000+0000,66
Hyderabad,2017-07-03T00:00:00.000+0000,66
Hyderabad,2017-07-04T00:00:00.000+0000,57
Hyderabad,2017-07-05T00:00:00.000+0000,58
Hyderabad,2017-07-06T00:00:00.000+0000,57
Hyderabad,2017-07-07T00:00:00.000+0000,63
Hyderabad,2017-07-08T00:00:00.000+0000,66
Hyderabad,2017-07-09T00:00:00.000+0000,61
Hyderabad,2017-07-10T00:00:00.000+0000,60
Hyderabad,2017-07-11T00:00:00.000+0000,60
Hyderabad,2017-07-12T00:00:00.000+0000,66
Hyderabad,2017-07-13T00:00:00.000+0000,58
Hyderabad,2017-07-14T00:00:00.000+0000,53
Hyderabad,2017-07-15T00:00:00.000+0000,74
Hyderabad,2017-07-16T00:00:00.000+0000,86
Hyderabad,2017-07-17T00:00:00.000+0000,93
Hyderabad,2017-07-18T00:00:00.000+0000,47
Hyderabad,2017-07-19T00:00:00.000+0000,46
Hyderabad,2017-07-20T00:00:00.000+0000,48
Hyderabad,2017-07-21T00:00:00.000+0000,50
Hyderabad,2017-07-22T00:00:00.000+0000,55
Hyderabad,2017-07-23T00:00:00.000+0000,71
Hyderabad,2017-07-24T00:00:00.000+0000,65
Hyderabad,2017-07-25T00:00:00.000+0000,55
Hyderabad,2017-07-26T00:00:00.000+0000,62
Hyderabad,2017-07-27T00:00:00.000+0000,60
Hyderabad,2017-07-28T00:00:00.000+0000,56
Hyderabad,2017-07-29T00:00:00.000+0000,55
Hyderabad,2017-07-30T00:00:00.000+0000,63
Hyderabad,2017-07-31T00:00:00.000+0000,69
Hyderabad,2017-08-01T00:00:00.000+0000,60
Hyderabad,2017-08-02T00:00:00.000+0000,61
Hyderabad,2017-08-03T00:00:00.000+0000,51
Hyderabad,2017-08-04T00:00:00.000+0000,49
Hyderabad,2017-08-05T00:00:00.000+0000,67
Hyderabad,2017-08-06T00:00:00.000+0000,75
Hyderabad,2017-08-07T00:00:00.000+0000,90
Hyderabad,2017-08-08T00:00:00.000+0000,83
Hyderabad,2017-08-09T00:00:00.000+0000,80
Hyderabad,2017-08-10T00:00:00.000+0000,71
Hyderabad,2017-08-11T00:00:00.000+0000,65
Hyderabad,2017-08-12T00:00:00.000+0000,67
Hyderabad,2017-08-13T00:00:00.000+0000,55
Hyderabad,2017-08-14T00:00:00.000+0000,60
Hyderabad,2017-08-15T00:00:00.000+0000,58
Hyderabad,2017-08-16T00:00:00.000+0000,63
Hyderabad,2017-08-17T00:00:00.000+0000,70
Hyderabad,2017-08-18T00:00:00.000+0000,85
Hyderabad,2017-08-19T00:00:00.000+0000,65
Hyderabad,2017-08-20T00:00:00.000+0000,59
Hyderabad,2017-08-21T00:00:00.000+0000,62
Hyderabad,2017-08-22T00:00:00.000+0000,60
Hyderabad,2017-08-23T00:00:00.000+0000,62
Hyderabad,2017-08-24T00:00:00.000+0000,72
Hyderabad,2017-08-25T00:00:00.000+0000,72
Hyderabad,2017-08-26T00:00:00.000+0000,55
Hyderabad,2017-08-27T00:00:00.000+0000,52
Hyderabad,2017-08-28T00:00:00.000+0000,56
Hyderabad,2017-08-29T00:00:00.000+0000,56
Hyderabad,2017-08-30T00:00:00.000+0000,56
Hyderabad,2017-08-31T00:00:00.000+0000,60
Hyderabad,2017-09-01T00:00:00.000+0000,71
Hyderabad,2017-09-02T00:00:00.000+0000,87
Hyderabad,2017-09-03T00:00:00.000+0000,64
Hyderabad,2017-09-04T00:00:00.000+0000,59
Hyderabad,2017-09-05T00:00:00.000+0000,79
Hyderabad,2017-09-06T00:00:00.000+0000,86
Hyderabad,2017-09-07T00:00:00.000+0000,82
Hyderabad,2017-09-08T00:00:00.000+0000,74
Hyderabad,2017-09-09T00:00:00.000+0000,72
Hyderabad,2017-09-10T00:00:00.000+0000,60
Hyderabad,2017-09-11T00:00:00.000+0000,51
Hyderabad,2017-09-12T00:00:00.000+0000,55
Hyderabad,2017-09-13T00:00:00.000+0000,55
Hyderabad,2017-09-14T00:00:00.000+0000,60
Hyderabad,2017-09-15T00:00:00.000+0000,56
Hyderabad,2017-09-16T00:00:00.000+0000,56
Hyderabad,2017-09-17T00:00:00.000+0000,39
Hyderabad,2017-09-18T00:00:00.000+0000,53
Hyderabad,2017-09-19T00:00:00.000+0000,54
Hyderabad,2017-09-20T00:00:00.000+0000,57
Hyderabad,2017-09-21T00:00:00.000+0000,59
Hyderabad,2017-09-22T00:00:00.000+0000,58
Hyderabad,2017-09-23T00:00:00.000+0000,54
Hyderabad,2017-09-24T00:00:00.000+0000,95
Hyderabad,2017-09-25T00:00:00.000+0000,99
Hyderabad,2017-09-26T00:00:00.000+0000,80
Hyderabad,2017-09-27T00:00:00.000+0000,107
Hyderabad,2017-09-28T00:00:00.000+0000,98
Hyderabad,2017-09-29T00:00:00.000+0000,74
Hyderabad,2017-09-30T00:00:00.000+0000,70
Hyderabad,2017-10-01T00:00:00.000+0000,110
Hyderabad,2017-10-03T00:00:00.000+0000,53
Hyderabad,2017-10-04T00:00:00.000+0000,102
Hyderabad,2017-10-05T00:00:00.000+0000,164
Hyderabad,2017-10-06T00:00:00.000+0000,102
Hyderabad,2017-10-07T00:00:00.000+0000,94
Hyderabad,2017-10-08T00:00:00.000+0000,100
Hyderabad,2017-10-09T00:00:00.000+0000,111
Hyderabad,2017-10-10T00:00:00.000+0000,103
Hyderabad,2017-10-11T00:00:00.000+0000,113
Hyderabad,2017-10-12T00:00:00.000+0000,102
Hyderabad,2017-10-13T00:00:00.000+0000,147
Hyderabad,2017-10-14T00:00:00.000+0000,123
Hyderabad,2017-10-15T00:00:00.000+0000,97
Hyderabad,2017-10-17T00:00:00.000+0000,154
Hyderabad,2017-10-18T00:00:00.000+0000,150
Hyderabad,2017-10-19T00:00:00.000+0000,151
Hyderabad,2017-10-20T00:00:00.000+0000,247
Hyderabad,2017-10-21T00:00:00.000+0000,141
Hyderabad,2017-10-22T00:00:00.000+0000,121
Hyderabad,2017-10-23T00:00:00.000+0000,113
Hyderabad,2017-10-24T00:00:00.000+0000,111
Hyderabad,2017-10-29T00:00:00.000+0000,145
Hyderabad,2017-10-31T00:00:00.000+0000,128
Hyderabad,2017-11-01T00:00:00.000+0000,150
Hyderabad,2017-11-02T00:00:00.000+0000,156
Hyderabad,2017-11-03T00:00:00.000+0000,158
Hyderabad,2017-11-04T00:00:00.000+0000,114
Hyderabad,2017-11-05T00:00:00.000+0000,91
Hyderabad,2017-11-06T00:00:00.000+0000,80
Hyderabad,2017-11-07T00:00:00.000+0000,94
Hyderabad,2017-11-08T00:00:00.000+0000,105
Hyderabad,2017-11-09T00:00:00.000+0000,95
Hyderabad,2017-11-10T00:00:00.000+0000,100
Hyderabad,2017-11-11T00:00:00.000+0000,123
Hyderabad,2017-11-12T00:00:00.000+0000,123
Hyderabad,2017-11-13T00:00:00.000+0000,111
Hyderabad,2017-11-14T00:00:00.000+0000,111
Hyderabad,2017-11-15T00:00:00.000+0000,104
Hyderabad,2017-11-16T00:00:00.000+0000,92
Hyderabad,2017-11-17T00:00:00.000+0000,82
Hyderabad,2017-11-18T00:00:00.000+0000,106
Hyderabad,2017-11-19T00:00:00.000+0000,112
Hyderabad,2017-11-20T00:00:00.000+0000,86
Hyderabad,2017-11-21T00:00:00.000+0000,106
Hyderabad,2017-11-22T00:00:00.000+0000,102
Hyderabad,2017-11-23T00:00:00.000+0000,133
Hyderabad,2017-11-24T00:00:00.000+0000,149
Hyderabad,2017-11-25T00:00:00.000+0000,140
Hyderabad,2017-11-26T00:00:00.000+0000,147
Hyderabad,2017-11-27T00:00:00.000+0000,166
Hyderabad,2017-11-28T00:00:00.000+0000,171
Hyderabad,2017-11-29T00:00:00.000+0000,164
Hyderabad,2017-11-30T00:00:00.000+0000,140
Hyderabad,2017-12-01T00:00:00.000+0000,139
Hyderabad,2017-12-02T00:00:00.000+0000,135
Hyderabad,2017-12-03T00:00:00.000+0000,140
Hyderabad,2017-12-04T00:00:00.000+0000,144
Hyderabad,2017-12-05T00:00:00.000+0000,128
Hyderabad,2017-12-06T00:00:00.000+0000,100
Hyderabad,2017-12-07T00:00:00.000+0000,122
Hyderabad,2017-12-08T00:00:00.000+0000,145
Hyderabad,2017-12-09T00:00:00.000+0000,142
Hyderabad,2017-12-10T00:00:00.000+0000,120
Hyderabad,2017-12-11T00:00:00.000+0000,117
Hyderabad,2017-12-12T00:00:00.000+0000,144
Hyderabad,2017-12-13T00:00:00.000+0000,143
Hyderabad,2017-12-14T00:00:00.000+0000,132
Hyderabad,2017-12-15T00:00:00.000+0000,126
Hyderabad,2017-12-16T00:00:00.000+0000,133
Hyderabad,2017-12-17T00:00:00.000+0000,136
Hyderabad,2017-12-18T00:00:00.000+0000,140
Hyderabad,2017-12-19T00:00:00.000+0000,138
Hyderabad,2017-12-20T00:00:00.000+0000,151
Hyderabad,2017-12-21T00:00:00.000+0000,164
Hyderabad,2017-12-22T00:00:00.000+0000,195
Hyderabad,2017-12-23T00:00:00.000+0000,180
Hyderabad,2017-12-24T00:00:00.000+0000,169
Hyderabad,2017-12-25T00:00:00.000+0000,163
Hyderabad,2017-12-26T00:00:00.000+0000,164
Hyderabad,2017-12-27T00:00:00.000+0000,136
Hyderabad,2017-12-28T00:00:00.000+0000,132
Hyderabad,2017-12-29T00:00:00.000+0000,184
Hyderabad,2017-12-30T00:00:00.000+0000,156
Hyderabad,2017-12-31T00:00:00.000+0000,138
Hyderabad,2018-01-01T00:00:00.000+0000,122
Hyderabad,2018-01-02T00:00:00.000+0000,126
Hyderabad,2018-01-03T00:00:00.000+0000,163
Hyderabad,2018-01-04T00:00:00.000+0000,174
Hyderabad,2018-01-05T00:00:00.000+0000,164
Hyderabad,2018-01-06T00:00:00.000+0000,158
Hyderabad,2018-01-07T00:00:00.000+0000,146
Hyderabad,2018-01-08T00:00:00.000+0000,146
Hyderabad,2018-01-09T00:00:00.000+0000,160
Hyderabad,2018-01-10T00:00:00.000+0000,165
Hyderabad,2018-01-11T00:00:00.000+0000,160
Hyderabad,2018-01-12T00:00:00.000+0000,155
Hyderabad,2018-01-13T00:00:00.000+0000,150
Hyderabad,2018-01-14T00:00:00.000+0000,140
Hyderabad,2018-01-15T00:00:00.000+0000,143
Hyderabad,2018-01-16T00:00:00.000+0000,132
Hyderabad,2018-01-17T00:00:00.000+0000,125
Hyderabad,2018-01-18T00:00:00.000+0000,129
Hyderabad,2018-01-19T00:00:00.000+0000,129
Hyderabad,2018-01-20T00:00:00.000+0000,131
Hyderabad,2018-01-21T00:00:00.000+0000,133
Hyderabad,2018-01-22T00:00:00.000+0000,142
Hyderabad,2018-01-23T00:00:00.000+0000,125
Hyderabad,2018-01-24T00:00:00.000+0000,121
Hyderabad,2018-01-25T00:00:00.000+0000,139
Hyderabad,2018-01-26T00:00:00.000+0000,146
Hyderabad,2018-01-27T00:00:00.000+0000,167
Hyderabad,2018-01-28T00:00:00.000+0000,138
Hyderabad,2018-01-29T00:00:00.000+0000,140
Hyderabad,2018-01-30T00:00:00.000+0000,137
Hyderabad,2018-01-31T00:00:00.000+0000,130
Hyderabad,2018-02-01T00:00:00.000+0000,129
Hyderabad,2018-02-02T00:00:00.000+0000,125
Hyderabad,2018-02-03T00:00:00.000+0000,114
Hyderabad,2018-02-04T00:00:00.000+0000,104
Hyderabad,2018-02-05T00:00:00.000+0000,111
Hyderabad,2018-02-06T00:00:00.000+0000,111
Hyderabad,2018-02-07T00:00:00.000+0000,125
Hyderabad,2018-02-08T00:00:00.000+0000,114
Hyderabad,2018-02-09T00:00:00.000+0000,108
Hyderabad,2018-02-10T00:00:00.000+0000,113
Hyderabad,2018-02-11T00:00:00.000+0000,100
Hyderabad,2018-02-12T00:00:00.000+0000,102
Hyderabad,2018-02-13T00:00:00.000+0000,94
Hyderabad,2018-02-14T00:00:00.000+0000,100
Hyderabad,2018-02-15T00:00:00.000+0000,113
Hyderabad,2018-02-16T00:00:00.000+0000,110
Hyderabad,2018-02-17T00:00:00.000+0000,108
Hyderabad,2018-02-18T00:00:00.000+0000,116
Hyderabad,2018-02-19T00:00:00.000+0000,111
Hyderabad,2018-02-20T00:00:00.000+0000,103
Hyderabad,2018-02-21T00:00:00.000+0000,107
Hyderabad,2018-02-22T00:00:00.000+0000,114
Hyderabad,2018-02-23T00:00:00.000+0000,123
Hyderabad,2018-02-24T00:00:00.000+0000,106
Hyderabad,2018-02-25T00:00:00.000+0000,104
Hyderabad,2018-02-26T00:00:00.000+0000,118
Hyderabad,2018-02-27T00:00:00.000+0000,134
Hyderabad,2018-02-28T00:00:00.000+0000,129
Hyderabad,2018-03-01T00:00:00.000+0000,124
Hyderabad,2018-03-02T00:00:00.000+0000,118
Hyderabad,2018-03-03T00:00:00.000+0000,119
Hyderabad,2018-03-04T00:00:00.000+0000,122
Hyderabad,2018-03-05T00:00:00.000+0000,114
Hyderabad,2018-03-06T00:00:00.000+0000,106
Hyderabad,2018-03-07T00:00:00.000+0000,108
Hyderabad,2018-03-08T00:00:00.000+0000,107
Hyderabad,2018-03-09T00:00:00.000+0000,118
Hyderabad,2018-03-10T00:00:00.000+0000,122
Hyderabad,2018-03-11T00:00:00.000+0000,124
Hyderabad,2018-03-12T00:00:00.000+0000,95
Hyderabad,2018-03-13T00:00:00.000+0000,88
Hyderabad,2018-03-14T00:00:00.000+0000,103
Hyderabad,2018-03-15T00:00:00.000+0000,96
Hyderabad,2018-03-16T00:00:00.000+0000,115
Hyderabad,2018-03-17T00:00:00.000+0000,105
Hyderabad,2018-03-18T00:00:00.000+0000,80
Hyderabad,2018-03-19T00:00:00.000+0000,93
Hyderabad,2018-03-20T00:00:00.000+0000,103
Hyderabad,2018-03-21T00:00:00.000+0000,108
Hyderabad,2018-03-22T00:00:00.000+0000,126
Hyderabad,2018-03-23T00:00:00.000+0000,128
Hyderabad,2018-03-24T00:00:00.000+0000,131
Hyderabad,2018-03-25T00:00:00.000+0000,135
Hyderabad,2018-03-26T00:00:00.000+0000,126
Hyderabad,2018-03-27T00:00:00.000+0000,123
Hyderabad,2018-03-28T00:00:00.000+0000,116
Hyderabad,2018-03-29T00:00:00.000+0000,122
Hyderabad,2018-03-30T00:00:00.000+0000,120
Hyderabad,2018-03-31T00:00:00.000+0000,110
Hyderabad,2018-04-01T00:00:00.000+0000,103
Hyderabad,2018-04-02T00:00:00.000+0000,84
Hyderabad,2018-04-03T00:00:00.000+0000,99
Hyderabad,2018-04-04T00:00:00.000+0000,101
Hyderabad,2018-04-05T00:00:00.000+0000,92
Hyderabad,2018-04-06T00:00:00.000+0000,98
Hyderabad,2018-04-07T00:00:00.000+0000,93
Hyderabad,2018-04-08T00:00:00.000+0000,85
Hyderabad,2018-04-09T00:00:00.000+0000,95
Hyderabad,2018-04-10T00:00:00.000+0000,98
Hyderabad,2018-04-11T00:00:00.000+0000,88
Hyderabad,2018-04-12T00:00:00.000+0000,83
Hyderabad,2018-04-13T00:00:00.000+0000,83
Hyderabad,2018-04-14T00:00:00.000+0000,79
Hyderabad,2018-04-15T00:00:00.000+0000,73
Hyderabad,2018-04-16T00:00:00.000+0000,100
Hyderabad,2018-04-17T00:00:00.000+0000,99
Hyderabad,2018-04-18T00:00:00.000+0000,93
Hyderabad,2018-04-19T00:00:00.000+0000,108
Hyderabad,2018-04-20T00:00:00.000+0000,117
Hyderabad,2018-04-21T00:00:00.000+0000,122
Hyderabad,2018-04-22T00:00:00.000+0000,117
Hyderabad,2018-04-23T00:00:00.000+0000,90
Hyderabad,2018-04-24T00:00:00.000+0000,90
Hyderabad,2018-04-25T00:00:00.000+0000,104
Hyderabad,2018-04-26T00:00:00.000+0000,94
Hyderabad,2018-04-27T00:00:00.000+0000,101
Hyderabad,2018-04-28T00:00:00.000+0000,94
Hyderabad,2018-04-29T00:00:00.000+0000,102
Hyderabad,2018-04-30T00:00:00.000+0000,103
Hyderabad,2018-05-01T00:00:00.000+0000,116
Hyderabad,2018-05-02T00:00:00.000+0000,101
Hyderabad,2018-05-03T00:00:00.000+0000,98
Hyderabad,2018-05-04T00:00:00.000+0000,81
Hyderabad,2018-05-05T00:00:00.000+0000,74
Hyderabad,2018-05-06T00:00:00.000+0000,83
Hyderabad,2018-05-07T00:00:00.000+0000,93
Hyderabad,2018-05-08T00:00:00.000+0000,111
Hyderabad,2018-05-09T00:00:00.000+0000,112
Hyderabad,2018-05-10T00:00:00.000+0000,101
Hyderabad,2018-05-11T00:00:00.000+0000,95
Hyderabad,2018-05-12T00:00:00.000+0000,96
Hyderabad,2018-05-13T00:00:00.000+0000,101
Hyderabad,2018-05-14T00:00:00.000+0000,100
Hyderabad,2018-05-15T00:00:00.000+0000,87
Hyderabad,2018-05-16T00:00:00.000+0000,85
Hyderabad,2018-05-17T00:00:00.000+0000,106
Hyderabad,2018-05-18T00:00:00.000+0000,89
Hyderabad,2018-05-19T00:00:00.000+0000,103
Hyderabad,2018-05-20T00:00:00.000+0000,117
Hyderabad,2018-05-21T00:00:00.000+0000,132
Hyderabad,2018-05-22T00:00:00.000+0000,120
Hyderabad,2018-05-23T00:00:00.000+0000,110
Hyderabad,2018-05-24T00:00:00.000+0000,104
Hyderabad,2018-05-25T00:00:00.000+0000,119
Hyderabad,2018-05-26T00:00:00.000+0000,91
Hyderabad,2018-05-27T00:00:00.000+0000,83
Hyderabad,2018-05-28T00:00:00.000+0000,87
Hyderabad,2018-05-29T00:00:00.000+0000,84
Hyderabad,2018-05-30T00:00:00.000+0000,89
Hyderabad,2018-05-31T00:00:00.000+0000,93
Hyderabad,2018-06-01T00:00:00.000+0000,110
Hyderabad,2018-06-02T00:00:00.000+0000,82
Hyderabad,2018-06-03T00:00:00.000+0000,83
Hyderabad,2018-06-04T00:00:00.000+0000,89
Hyderabad,2018-06-05T00:00:00.000+0000,83
Hyderabad,2018-06-06T00:00:00.000+0000,84
Hyderabad,2018-06-07T00:00:00.000+0000,69
Hyderabad,2018-06-08T00:00:00.000+0000,68
Hyderabad,2018-06-09T00:00:00.000+0000,64
Hyderabad,2018-06-10T00:00:00.000+0000,52
Hyderabad,2018-06-11T00:00:00.000+0000,53
Hyderabad,2018-06-12T00:00:00.000+0000,70
Hyderabad,2018-06-13T00:00:00.000+0000,84
Hyderabad,2018-06-14T00:00:00.000+0000,86
Hyderabad,2018-06-15T00:00:00.000+0000,86
Hyderabad,2018-06-16T00:00:00.000+0000,67
Hyderabad,2018-06-17T00:00:00.000+0000,67
Hyderabad,2018-06-18T00:00:00.000+0000,59
Hyderabad,2018-06-19T00:00:00.000+0000,50
Hyderabad,2018-06-20T00:00:00.000+0000,58
Hyderabad,2018-06-21T00:00:00.000+0000,52
Hyderabad,2018-06-22T00:00:00.000+0000,56
Hyderabad,2018-06-23T00:00:00.000+0000,56
Hyderabad,2018-06-24T00:00:00.000+0000,41
Hyderabad,2018-06-25T00:00:00.000+0000,41
Hyderabad,2018-06-26T00:00:00.000+0000,41
Hyderabad,2018-06-27T00:00:00.000+0000,44
Hyderabad,2018-06-28T00:00:00.000+0000,46
Hyderabad,2018-06-29T00:00:00.000+0000,65
Hyderabad,2018-06-30T00:00:00.000+0000,62
Hyderabad,2018-07-01T00:00:00.000+0000,60
Hyderabad,2018-07-02T00:00:00.000+0000,53
Hyderabad,2018-07-03T00:00:00.000+0000,59
Hyderabad,2018-07-04T00:00:00.000+0000,71
Hyderabad,2018-07-05T00:00:00.000+0000,68
Hyderabad,2018-07-06T00:00:00.000+0000,49
Hyderabad,2018-07-07T00:00:00.000+0000,59
Hyderabad,2018-07-08T00:00:00.000+0000,62
Hyderabad,2018-07-09T00:00:00.000+0000,44
Hyderabad,2018-07-10T00:00:00.000+0000,48
Hyderabad,2018-07-11T00:00:00.000+0000,54
Hyderabad,2018-07-12T00:00:00.000+0000,49
Hyderabad,2018-07-13T00:00:00.000+0000,37
Hyderabad,2018-07-14T00:00:00.000+0000,42
Hyderabad,2018-07-15T00:00:00.000+0000,58
Hyderabad,2018-07-16T00:00:00.000+0000,72
Hyderabad,2018-07-17T00:00:00.000+0000,38
Hyderabad,2018-07-18T00:00:00.000+0000,33
Hyderabad,2018-07-19T00:00:00.000+0000,45
Hyderabad,2018-07-20T00:00:00.000+0000,37
Hyderabad,2018-07-21T00:00:00.000+0000,41
Hyderabad,2018-07-22T00:00:00.000+0000,55
Hyderabad,2018-07-23T00:00:00.000+0000,49
Hyderabad,2018-07-24T00:00:00.000+0000,54
Hyderabad,2018-07-25T00:00:00.000+0000,52
Hyderabad,2018-07-26T00:00:00.000+0000,54
Hyderabad,2018-07-27T00:00:00.000+0000,54
